0;0.771;0;-3.2;91;0.6;951.7
0;0.768;0;-3.3;90;0.8;951.2
0;0.765;0;-3.4;92;0.4;951.5
0;0.761;2.78;-3.2;92;0.4;950.8
0;0.758;33.33;-3;91;0.5;950.5
0;0.755;69.44;-2.3;90;0.9;950.2
0;0.752;144.44;-1.7;89;0.4;949.9
0;0.749;130.56;-1.4;87;0.7;949.2
0;0.746;166.67;-0.7;83;0.5;948.7
0;0.743;108.33;-0.8;83;0.4;949.6
0;0.74;86.11;-0.5;83;0.6;949.5
0;0.737;25;-0.6;84;0.5;949.8
0;0.734;0;-0.7;87;0.4;949.5
0;0.731;0;-1.1;90;0.3;950.7
0;0.728;0;-0.9;94;0.5;951.9
0;0.725;0;-1.9;98;0.7;951.5
0;0.721;0;-3.1;98;0.2;951.1
0;0.718;0;-3.5;98;0.1;951.2
0;0.715;0;-3.1;98;0.1;951.7
0;0.712;0;-1.5;98;0.4;951.9
0;0.709;0;-0.7;98;0.3;953
0;0.705;0;-0.4;97;1.2;953.7
0;0.681;0;-0.5;93;2.4;953.8
0;0.679;0;-0.1;92;1.7;953.1
0;0.679;0;0.3;93;0.7;951.9
0;0.679;0;0.4;94;0.2;950.4
0;0.679;0;0;95;1;950
0;0.679;2.78;0.3;98;0.2;950.3
0;0.679;61.11;1.6;92;0.8;950.9
0;0.679;108.33;2;91;1;952.4
0;0.679;77.78;2.6;91;1.7;952.3
0;0.679;69.44;2.6;89;0.5;951.8
0;0.679;80.556;3;90;1;951.8
0;0.679;50;3;91;0.2;953.3
0;0.679;30.556;2.7;92;0.5;954.9
0;0.679;16.667;3;91;1;956.2
0;0.691;0;2.2;94;0.2;956.6
0;0.769;0;1.8;97;0.8;956.8
0;0.803;0;2.4;97;0.9;955.6
0;0.783;0;2.7;97;1.3;955.8
0;0.762;0;2.3;98;0.2;955.7
0;0.741;0;2.6;98;1.1;956.1
0;0.721;0;2.1;98;0.7;957.4
1.1;0.7;0;2.2;98;0.2;958.5
0.9;0.682;0;2.2;98;0.4;959.4
1.4;0.705;0;2.6;98;0.5;960.4
2;0.794;0;2.7;98;0.7;961.4
0.7;0.938;0;2.6;98;0.4;961.9
1;1.11;0;2.8;98;0.2;962.3
1.8;1.3;0;2.6;98;0.8;963.1
1.5;1.54;0;2.6;98;0.5;963.4
0.3;1.81;2.78;3;98;0.3;964
0;2.06;33.33;2.8;98;0.4;963.9
0;2.27;80.56;4;98;0.4;964
0;2.34;213.89;6.2;90;0.7;964.7
0;2.46;297.22;7;82;1.3;964.6
0;2.57;300;8.5;75;0.7;964.9
0;2.57;255.56;7.1;89;0.6;965.3
0;2.57;111.11;4.2;98;1.5;965
0;2.56;27.78;3.8;98;1.3;964.8
0;2.56;0;3.5;98;1;965
0;2.5;0;3.1;98;0.4;965
0;2.43;0;2.4;98;0.4;964.8
0;2.36;0;1.2;98;0.4;964.9
0;2.29;0;1;98;0.6;965.6
